Time, ms;X axis speed, mm/s;Y axis speed, mm/s;Rotational speed, deg/s;Motor 1 encoder, ticks;Motor 2 encoder, ticks;Motor 3 encoder, ticks;Motor 1 velocity, rpm;Motor 2 velocity, rpm;Motor 3 velocity, rpm;Motor 1 current, A;Motor 2 current, A;Motor 3 current, A;Sum motor current, A;Current X, A;Current Y, A;Current Z, A;X gyro;Y gyro;Z gyro;X accel;Y accel;Z accel;X coordinate, pixels;Y coodinate, pixels;Angle, deg;Delta angle, deg;Delta X, mm;Delta Y, mm
9029.02;300;0;0;-47760;105497;-54545;-891;0;864;0.589744;0.0512821;1.05128;1.69231;0.946872;0.119487;0.170769;-1.22692;1.92923;0.456923;0.00548381;-0.119253;0.113413;637.5;466.5;35.0594;-2.96032;63;-2
9522.1;0;300;0;-46148;93217;-44023;567;-1134;486;0.564103;0.846154;0.641026;2.05128;0.0443846;0.965692;0.119538;3.96786;1.40286;-5.89071;-0.031686;0.385777;-0.185163;605.5;464;32.3474;-4.27143;34;48
10024.3;0;300;0;-37672;76416;-35686;513;-1026;513;0.205128;1;0.307692;1.51282;0.0591795;0.837769;-0.162231;-4.80308;4.12538;-7.82308;0.0779184;-0.145639;0.137245;558.5;493;29.8459;-2.24707;-1;74
10517.7;0;300;0;-29183;59509;-27302;513;-1026;486;0.410256;0.974359;0.615385;2;0.118359;0.991436;0.0170769;-10.2171;2.50643;-5.19857;0.0440325;-0.332642;0.172049;515;518.5;27.646;-1.72344;0;88
11021.1;0;300;0;-20257;41653;-18523;486;-999;486;0.794872;1.5641;0.846154;3.20513;0.0295897;1.58972;0.0256154;2.14143;1.175;-7.89714;-0.0456368;-0.0592564;-0.00186592;462.5;540;25.1148;-2.53114;4;90
11529.2;0;300;0;-12026;25089;-10323;513;-1026;486;0.923077;1.15385;0.666667;2.74359;-0.147949;1.299;0.145154;1.516;-0.205333;0.742666;-0.0471029;0.143311;-0.10236;430;558;26.9277;3.96538;-8;94
12018.5;0;300;0;-3933;8386;-2266;459;-1026;513;0.666667;1.07692;0.897436;2.64103;0.133154;1.23915;0.162231;-1.19769;-1.04615;18.04;0.00264797;0.126728;-0.0875714;413.5;561.5;37.0304;8.99359;5;24
544.215;-400;0;0;14392;3;-14470;1296;0;-1215;0.974359;0;1;1.97436;-1.13921;-0.00853846;-0.00853846;2.27;-1.04923;-0.283846;-0.0119253;0.0490535;-0.0464431;484;736.5;48.4336;-1.76407;-4;0
1032.01;-400;0;0;34962;10;-35048;1188;0;-1215;1.53846;0;1.17949;2.71795;-1.56826;0.119538;0.119538;-6.37333;0.416667;-0.588333;0.0100505;-0.226562;0.159343;485;737.5;48.4336;1.69558;-2;0
1531.02;-400;0;0;54691;17;-54854;1323;0;-1188;1.23077;0;0.820513;2.05128;-1.18359;0.136615;0.136615;-0.545834;0.0425;-0.696667;-0.0115153;-0.164225;0.0929058;485;737.5;47.8913;-1.01482;0;0
2015.33;-400;0;0;73610;23;-73925;1215;0;-1242;1.20513;0;1.05128;2.25641;-1.30195;0.0512308;0.0512308;1.91833;0.48;-0.933333;-0.00113934;0.108602;-0.0803223;486;738.5;48.4336;-1.1534;0;0
2516.55;0;-400;0;71639;16561;-87976;-675;1431;-702;0.871795;1.46154;0.897436;3.23077;-0.0147949;-1.564;-0.102462;7.14143;-1.40429;-16.6764;0.0584891;-0.0273612;0.0791714;496;721.5;40.4261;-5.73835;4;-31
3035.3;0;-400;0;60308;40141;-99438;-675;1404;-702;1;0.820513;0.871795;2.69231;0.0739744;-1.17059;-0.350077;-2.08786;0.262143;-31.4343;0.0159737;-0.0624302;0.0975165;515;698.5;24.3765;-12.513;6;-35
3540.67;0;-400;0;48737;63806;-110799;-648;1404;-675;0.564103;1.10256;0.717949;2.38462;-0.0887692;-1.16233;-0.0597692;11.7214;-0.25;-27.5429;-0.0321917;0.680385;-0.427909;538;698;9.86581;-17.5674;-3;-34
4002.27;0;-400;0;38259;84349;-121245;-675;1404;-702;0.589744;1.33333;0.923077;2.84615;-0.192333;-1.3931;-0.0597692;10.1762;8.64154;-14.8531;0.0538987;0.1872;-0.0816181;581;690.5;6.42875;-5.06006;4;-53
4522.35;400;0;0;18219;90697;-107739;-1134;0;1296;1.4359;0.025641;0.794872;2.25641;1.28715;-0.230564;-0.204923;-14.3927;-3.39467;12.5507;-0.0460775;-0.135197;0.0583578;593;664.5;14.8265;8.56147;35;-34
5034.29;400;0;0;-1772;90774;-87923;-1215;0;1242;1;0.102564;1;2.10256;1.154;-0.0684103;0.0341538;-2.38267;-1.53867;11.43;-0.0118001;-0.452523;0.228475;576.5;635.5;19.9831;4.90062;49;5
5525.24;400;0;0;-22608;90804;-67423;-1242;0;1188;0.769231;0.025641;1.28205;2.07692;1.18359;0.153667;0.179308;-7.92428;1.17929;15.3064;-0.0462124;-0.53064;0.290466;561;620;28.7398;9.83456;31;8
6031.53;400;0;0;-43415;90840;-46997;-1242;0;1215;0.948718;0.0512821;1.4359;2.4359;1.37592;0.128026;0.179308;-10.3114;-0.102857;14.3207;0.00231931;-0.338989;0.216422;545.5;610;35.7274;6.75296;23;12
6533.21;0;400;0;-40939;75311;-33995;675;-1404;702;0.948718;1.07692;0.205128;2.23077;-0.429051;1.10254;0.0256154;7.75923;-2.79692;-2.55;-0.0105356;0.0654203;-0.244854;510.5;622;34.5923;-1.77524;9;47
7036.23;0;400;0;-29323;51849;-22520;675;-1431;621;0.641026;1.25641;0.769231;2.66667;0.0739744;1.30764;0.0512308;-10.0014;-2.64643;22.975;0.00828332;-0.322928;0.203491;485;638.5;49.0445;15.7339;3;37
7521.64;0;400;0;-18090;29191;-11429;675;-1377;729;0.820513;1.35897;0.794872;2.97436;-0.0147949;1.44436;0.0853846;-9.32667;0.4375;24.9533;-0.0120443;-0.177043;0.0730897;467;650;59.4524;10.8506;9;30
8026.11;0;400;0;-6648;5775;7;675;-1431;648;0.948718;1.48718;0.974359;3.41026;0.0147949;1.63233;0.145154;-2.25615;1.78846;25.5523;-0.0241136;-0.134559;-0.0248836;450.5;675;73.6105;13.3719;7;32
520.384;-500;0;0;20096;8;-19958;1566;0;-1539;1.28205;0;1.33333;2.61538;-1.50908;-0.0170769;-0.0170769;-7.25786;1.15429;-0.122857;0.000592902;-0.215576;0.121394;496;750;47.2906;-1.02749;-3;-1
1026.31;-500;0;0;45235;14;-44946;1485;0;-1566;0.794872;0;1.07692;1.87179;-1.08003;-0.0939231;-0.0939231;-2.565;0.437142;-0.584286;-0.00976563;-0.154541;0.0560129;498;751;48.4336;2.29624;-2;0
1529.12;-500;0;0;70296;11;-69805;1485;0;-1539;0.794872;0;1.28205;2.07692;-1.19838;-0.162231;-0.162231;-4.23308;0.504616;-2.31692;0.030142;-0.0222544;0.0708383;501;753.5;46.7357;-2.87575;-3;0
2005.23;-500;0;0;95339;-5;-94676;1485;0;-1539;1.12821;0;1.17949;2.30769;-1.33154;-0.0170769;-0.0170769;-1.96692;0.214615;-3.80462;0.0369216;0.0632136;-0.0147799;505.5;755.5;43.8309;-1.19296;-4;-1
2510.42;0;-500;0;91375;21947;-112063;-837;1728;-945;0.717949;0.871795;1.05128;2.64103;-0.192333;-1.17064;-0.298846;0.65;-0.818572;-22.6364;0.056536;0.180228;-0.102748;520.5;740;31.2392;-14.4028;4;-34
3002.47;0;-500;0;77680;49798;-125627;-864;1701;-864;0.589744;0.871795;0.589744;2.05128;0;-0.974256;-0.102462;-1.305;-2.585;-38.7879;-0.0344587;-0.162057;0.0867572;545.5;730;13.0552;-16.7218;-5;-46
3526.24;0;-500;0;62295;80290;-140944;-891;1782;-864;0.564103;0.948718;0.666667;2.17949;-0.0591795;-1.04264;-0.0939231;-5.994;2.38667;-25.986;0.0469564;0.0610514;0.000651002;602.5;719;4.08562;-8.09366;10;-87
4016.14;0;-500;0;47416;110275;-155818;-891;1944;-918;0.538462;0.871795;0.384615;1.79487;0.0887692;-0.888872;-0.0170769;-3.72385;-9.42154;13.6162;-0.0434195;-0.040809;-0.0105167;699;708;8.24632;6.52423;2;-137
4519.93;500;0;0;24820;117061;-140370;-1539;0;1485;0.846154;0.230769;1.51282;2.58974;1.36113;0.0680769;0.298846;-8.88786;7.58786;-1.78357;0.110195;-0.195504;0.0927911;729;671;7.32641;-0.0629862;45;-51
5039.63;500;0;0;-1228;117062;-114475;-1539;0;1512;1.17949;0;1.17949;2.35897;1.36113;0;0;6.35357;-6.08286;-2.06;-0.0560303;0.342407;-0.0104283;728;602;8.24632;-0.204731;128;-11
5538.34;500;0;0;-27668;117148;-88421;-1539;-27;1674;0.794872;0.025641;0.615385;1.4359;0.813718;-0.0426667;-0.0683077;-0.36;-1.50583;8.93333;0.0482381;0.265483;-0.078064;711.5;509;12.4396;5.96866;151;-2
6003.14;500;0;0;-52500;117164;-63616;-1674;-54;1620;0.846154;0.307692;0.25641;1.41026;0.63618;0.00884616;-0.298846;10.5121;1.45357;4.06571;0.0292446;0.133929;-0.0811245;684;400.5;14.0362;1.15524;189;2
6515.31;0;500;0;-47039;93990;-45924;891;-1944;918;0.641026;0.769231;0.564103;1.97436;-0.0443846;0.914385;0.145154;-4.85067;-0.955333;-2.63333;-0.0786621;-0.0707194;-0.0909181;622;351;11.1547;-4.04511;86;94
7027.76;0;500;0;-32365;64504;-31315;918;-1782;864;0.307692;0.692308;0.179487;1.17949;-0.0739744;0.624;-0.0683077;4.79267;-4.68667;-9.654;0.156576;-0.219238;0.0141441;513;367;8.68635;-2.46831;3;196
7506.08;0;500;0;-17845;35360;-16796;918;-1755;918;0.282051;1.25641;0.512821;2.05128;0.133154;1.10272;-0.153692;0.164286;-1.36214;-6.34214;-0.131871;-0.235753;0.148106;418;378;7.90716;0.492326;-2;148
8013.46;0;500;0;-3129;5747;-2024;918;-1782;918;0.794872;1.17949;0.615385;2.58974;-0.103564;1.25633;0.0768462;-7.748;2.612;18.55;0.0898438;-0.229004;0.117122;356;395;16.9275;8.62875;-3;117
523.241;-300;0;0;10402;54;-10543;864;0;-891;0.846154;0.025641;0.923077;1.79487;-1.02085;-0.0427179;-0.0170769;-4.30929;0.502143;5.96571;-0.0296457;0.00470842;-0.014474;951;697;206.565;1.83603;-15;6
1001.44;-300;0;0;24671;66;-24963;891;0;-891;1.15385;0;0.717949;1.87179;-1.08003;0.145154;0.145154;-4.84616;-0.333846;13.5869;-0.0272311;-0.019043;0.0570537;947.5;679.5;213.917;6.61786;-24;5
1501.38;-300;0;0;39450;68;-39898;891;0;-864;1;0;0.897436;1.89744;-1.09482;0.0341538;0.0341538;8.11846;-0.998461;16.4777;0.0131836;0.0915903;-0.0651856;942.5;657;223.229;6.94729;-21;11
2007.68;-300;0;0;53705;65;-54234;837;0;-891;0.871795;0;0.948718;1.82051;-1.05044;-0.0256154;-0.0256154;0.337142;0.964286;16.52;0.0344238;0.0109863;0.0817871;933;635;233.297;7.07016;-27;9
2520.99;-300;0;0;69035;64;-69601;864;-27;-891;1.12821;0.0512821;0.897436;2.07692;-1.16879;0.111051;0.0597692;4.118;0.672667;27.454;-0.0205729;0.161735;-0.0798828;909;604.5;245.624;11.8032;-54;17
3029.04;-300;0;0;83356;58;-84002;864;0;-864;1.28205;0.0769231;0.846154;2.20513;-1.22797;0.0938462;0.170769;1.08429;2.14714;27.4129;0.0102888;0.032959;0.00554544;885;580;261.754;14.7887;-47;22
3506.22;0;-300;0;81212;12371;-93986;-513;999;-486;0.538462;1.17949;0.512821;2.23077;0.0147949;-1.13679;0.0426923;6.99462;-4.94615;8.64;-0.019813;0.240572;-0.21336;879.5;594;263.387;-0.858445;-6;-20
4000.37;0;-300;0;72950;29079;-102212;-513;1026;-513;0.692308;0.923077;0.564103;2.17949;0.0739744;-1.03408;-0.111;-2.11933;-0.0920002;-23.766;0.0237468;0.0815592;-0.062386;887;611.5;252.597;-9.82398;16;-20
4524.44;0;-300;0;64018;47130;-111092;-540;1107;-513;0.615385;1.02564;0.794872;2.4359;-0.103564;-1.15372;-0.128077;-1.48333;0.582667;-24.7547;0.0135417;-0.0809408;0.0582032;886;631;240.866;-12.7901;7;-27
5028.07;0;-300;0;55375;64719;-119694;-486;999;-513;0.615385;1.10256;0.589744;2.30769;0.0147949;-1.13672;-0.0341539;-2.63714;0.420714;-22.7814;0.0480783;-0.0280064;0.0540249;881.5;650;229.667;-8.40641;8;-26
5503.53;0;-300;0;47694;80510;-127285;-513;1053;-513;0.717949;0.923077;0.615385;2.25641;0.0591795;-1.05969;-0.136615;-0.414616;0.403846;-22.5285;0.00381234;0.0800218;-0.109056;871;666;216.87;-11.636;2;-22
6025.01;0;-300;0;38942;98738;-136190;-513;1053;-513;0.871795;1.10256;0.641026;2.61538;0.133154;-1.23918;-0.136615;2.36667;0.522667;-24.3027;0.0316732;0.11805;-0.0688964;859;682;206.565;-12.2327;7;-27
6515.52;300;0;0;26192;103221;-127832;-837;0;891;1;0;1.10256;2.10256;1.21318;0.0341538;0.0341538;1.86429;1.27714;-15.4821;0.0127651;0.167201;-0.027553;855.5;694.5;199.213;-8.12281;10;-10
7008.72;300;0;0;11349;103211;-112973;-864;0;945;0.974359;0;0.666667;1.64103;0.946872;-0.102462;-0.102462;1.29357;0.198572;0.537143;-0.0227748;-0.128034;0.0955114;857.5;697;199.983;5.39304;7;2
7512.49;300;0;0;-2975;103200;-98705;-918;0;891;0.897436;0;1.23077;2.12821;1.22797;0.111;0.111;2.88643;0.0778575;-0.816429;0.00929482;0.380005;-0.157715;860;702.5;201.038;10.2996;13;0
8006.97;300;0;0;-17339;103200;-84432;-891;0;864;1.10256;0;1.05128;2.15385;1.24277;-0.0170769;-0.0170769;7.86714;0.213571;0.656429;-0.0272392;0.410941;-0.272635;862;706.5;201.801;0.763898;3;1
8533.75;300;0;0;-32808;103169;-69122;-891;-27;864;1.28205;0;1.10256;2.38462;1.37592;-0.0597692;-0.0597692;2.39467;0.203334;-1.38867;-0.0144694;0.138965;-0.113802;865.5;711.5;201.801;0.45586;4;2
9025.01;300;0;0;-47131;103148;-54935;-864;0;945;0.897436;0.102564;1.10256;2.10256;1.154;-0.000102569;0.102462;1.13143;-1.38143;-1.02429;0.00258093;0.157192;-0.0122418;868.5;720;202.109;1.22814;9;2
9518.69;0;300;0;-45811;91343;-44929;513;-1026;540;0.641026;0.974359;0.692308;2.30769;0.0295897;1.0939;0.119538;-8.13786;0.600714;10.7586;0.0132359;-0.335746;0.183123;879;718;207.3;3.79294;5;14
10028.1;0;300;0;-37275;73847;-36440;459;-1053;513;0.512821;1.07692;0.769231;2.35897;0.147949;1.14523;0.0683077;-3.778;-0.0439999;16.0513;0.00831705;-0.249007;0.149837;892;703.5;216.209;7.77076;-6;28
10500.4;0;300;0;-29332;57771;-28597;486;-999;486;0.717949;1.41026;0.538462;2.66667;-0.103564;1.35903;-0.0512307;-4.04583;-0.831667;16.7092;0.015686;-0.067688;-0.0117188;903.5;690.5;225.579;8.09768;0;18
11005.2;0;300;0;-20686;40556;-20058;513;-999;513;0.615385;1.41026;0.769231;2.79487;0.0887692;1.40172;-0.00853844;3.23231;1.70538;11.4985;0.0257662;0.160607;-0.103534;924.5;666.5;233.13;6.61347;3;39
11503.5;0;300;0;-12329;24025;-11720;513;-999;486;0.512821;1.4359;0.564103;2.51282;0.0295897;1.31636;-0.119538;-7.34;0.675714;12.8314;-0.0161133;-0.239676;0.172729;943.5;633;239.452;6.32763;-2;52
12007;0;300;0;-3748;6709;-2977;540;-1053;540;0.564103;1.02564;0.589744;2.17949;0.0147949;1.06833;0.0426923;-0.247693;-0.343077;6.22692;0.0601337;-0.00910832;0.046199;964;588;242.354;2.9016;-5;71
538.113;-400;0;0;16086;15;-16125;1215;27;-1296;0.871795;0.102564;0.769231;1.74359;-0.946872;-0.0342564;0.0683077;-0.180836;-0.0383329;7.94333;-0.0328573;0.299906;-0.120036;955;698.5;216.703;2.5236;-23;0
1012.17;-400;0;0;35961;1;-36199;1269;0;-1323;1.10256;0.025641;1.02564;2.15385;-1.22797;0.0085128;0.0341538;-3.72769;-0.581538;25.8215;0.0147611;-0.0540678;0.0495794;947;669;230.826;11.8025;-37;19
1522.94;-400;0;0;56541;16;-56906;1242;0;-1242;1.35897;0.025641;1.05128;2.4359;-1.39072;0.085359;0.111;-5.85733;0.326;25.6953;-0.00948894;-0.243132;0.115112;931.5;645;243.072;12.246;-39;16
2001.86;-400;0;0;75644;33;-76147;1188;0;-1242;0.871795;0;1.02564;1.89744;-1.09482;-0.0512308;-0.0512308;7.18571;0.922143;35.43;0.0124512;0.149833;-0.133719;898;619;261.754;16.8841;-62;20
2542.02;0;-400;0;70807;18931;-90201;-675;1350;-675;0.692308;1.23077;0.871795;2.79487;-0.103564;-1.34177;-0.111;-5.80334;4.42267;7.19067;0.00795898;-0.0558594;-0.00847971;894;649;263.387;2.31097;-5;-39
3017.25;0;-400;0;59946;40874;-100967;-675;1404;-675;0.820513;1;0.564103;2.38462;0.147949;-1.12808;-0.128077;-8.11847;-4.38231;12.3277;-0.0179162;-0.342924;0.200871;890;703;268.34;0.767391;1;-87
3536.78;0;-400;0;47943;65328;-112992;-675;1350;-648;1.02564;1.33333;0.589744;2.94872;0.251513;-1.42726;-0.0939231;0.712856;-3.87429;-19.8514;-0.00826591;-0.00913784;0.0197056;886;734.5;257.56;-9.1543;0;-44
4025.34;0;-400;0;37011;87058;-123830;-675;1431;-729;0.333333;1.12821;0.846154;2.30769;-0.295897;-1.14528;-0.0170769;2.56077;-0.111538;-0.552307;-0.0905387;-0.189603;0.0605657;874.5;792;259.177;2.7564;0;-93
4516.32;400;0;0;18677;94349;-112891;-1215;0;1188;1.12821;0;1.17949;2.30769;1.33154;0.0170769;0.0170769;-4.36231;2.10462;18.1115;-0.0215971;0.458402;-0.327712;891.5;813.5;268.363;8.07637;31;-28
5011.04;400;0;0;-1371;94347;-92993;-1242;0;1323;0.794872;0.025641;1.33333;2.15385;1.22797;0.162205;0.187846;3.51867;0.160667;15.5767;-0.0653483;0.359928;-0.239827;924.5;804.5;277.326;8.96298;52;8
5504.66;400;0;0;-21439;94363;-73222;-1215;0;1215;0.897436;0;1.05128;1.94872;1.12441;0.0512308;0.0512308;-10.1579;-0.329999;4.52357;0.00639997;-0.384888;0.213257;930.5;802.5;278.246;0.337438;7;-1
6026.94;400;0;0;-43087;94377;-51942;-1215;0;1215;1.33333;0;1.33333;2.66667;1.53867;0;0;10.2633;0.386667;0.888667;0.0151204;0.441781;-0.323714;932.5;801.5;278.931;0.429673;1;2
6520.6;0;400;0;-40245;78154;-38620;675;-1404;675;0.615385;1.25641;0.692308;2.5641;0.0443846;1.27349;0.0170769;-1.97857;1.61929;0.147143;0.0733817;-0.221749;0.0558296;928;773.5;280.521;2.53634;-1;44
7042.3;0;400;0;-28493;54835;-26945;648;-1377;648;0.641026;1.4359;0.641026;2.71795;0;1.38467;-0.0512308;-2.44;0.640714;4.27857;0.0113874;-0.190691;0.140276;920.5;722.5;281.47;-0.161919;0;76
7533.89;0;400;0;-17191;32309;-15703;702;-1377;702;0.589744;1.30769;0.487179;2.38462;-0.0591795;1.23085;-0.0768461;-0.315715;2.41357;3.91929;0.0600411;0.204259;-0.0725271;909.5;677;283.841;0.60589;-2;78
8022.37;0;400;0;-5925;9684;-4528;729;-1350;675;0.666667;1.38462;0.717949;2.76923;0.0295897;1.38462;0;3.01615;1.29615;19.7746;-0.00114559;0.0139348;0.0174091;910;649;294.376;9.54999;10;35
540.969;-500;0;0;20001;94;-20163;1485;0;-1485;0.948718;0;0.717949;1.66667;-0.961667;0.0768462;0.0768462;-5.25846;-0.193846;5.74769;-0.00805667;-0.342492;0.151959;959.5;698.5;216.209;3.84174;-21;2
1015.3;-500;0;0;45088;67;-45345;1566;0;-1512;0.871795;0;1.48718;2.35897;-1.36113;-0.204923;-0.204923;-10.2739;-1.40769;32.3077;0.0196064;-0.595083;0.317946;948;659.5;234.462;14.2439;-54;28
1522.17;-500;0;0;70087;61;-70406;1674;-27;-1566;0.846154;0;0.564103;1.41026;-0.813718;0.0939231;0.0939231;-2.31786;1.725;42.7071;-0.0153634;-0.131278;0.193429;906.5;618.5;254.389;18.3306;-88;26
2022.95;-500;0;0;96044;76;-96409;1566;0;-1566;0.74359;0.025641;0.846154;1.61538;-0.917282;-0.0512564;-0.0256154;-1.39231;3.81615;42.8061;-0.157076;-0.0982572;-0.0912522;855;585.5;275.711;16.2855;-80;40
2527.55;0;-500;0;92226;21258;-114329;-891;1809;-891;0.615385;1.15385;0.74359;2.51282;-0.0739744;-1.22215;-0.0683077;-15.0079;3.77428;17.1864;0.0292794;-0.490653;0.32809;841;638;285.832;8.51986;-56;-70
3019.6;0;-500;0;77868;50289;-128632;-891;1836;-891;0.589744;1.17949;0.538462;2.30769;0.0295897;-1.16241;0.0170769;-4.17643;-2.53643;24.9979;0.0359759;-0.345668;0.18178;872;712.5;296.2;9.29657;-2;-129
3521.22;0;-500;0;63095;79899;-143341;-864;1701;-918;0.589744;1.48718;0.641026;2.71795;-0.0295897;-1.40179;0.0853846;-7.99615;-4.01692;7.55;-0.0241887;-0.336801;0.170222;907;774;301.661;5.09801;-2;-105
4026.72;0;-500;0;48298;109700;-158188;-891;1755;-918;0.641026;1.07692;0.641026;2.35897;0;-1.14523;-0.0683077;7.08571;3.77714;23.4543;-0.0924596;-0.059082;-0.0751954;962;840.5;314.421;11.6936;6;-138
4540.76;500;0;0;25312;116887;-142640;-1539;0;1566;0.769231;0.128205;1.12821;2.02564;1.09482;0.0340257;0.162231;11.7492;6.17077;24.2446;0.123084;0.892813;-0.657095;998;823;327.465;11.3663;70;-33
5013.87;500;0;0;168;116864;-117583;-1539;0;1485;1;0;1.41026;2.41026;1.39072;0.136615;0.136615;-3.11692;5.59308;6.30539;0.123573;-0.0756085;0.0643216;1023;778;330.046;3.45587;75;3
5510.42;500;0;0;-24848;116852;-92576;-1485;0;1539;1.20513;0;1.25641;2.46154;1.42031;0.0170769;0.0170769;0.173999;-0.140666;0.630667;-0.0454427;0.339506;-0.162614;1040;747;329.744;-0.708659;57;2
6017.85;500;0;0;-50910;116686;-66614;-1512;-54;1539;1.15385;0.461538;1.38462;3;1.46469;0.384692;-0.0768461;1.73143;0.833572;-9.88929;-0.0411552;0.315377;-0.159772;1055;719.5;325.408;-5.18822;46;1
6542.2;0;500;0;-45170;93867;-49473;891;-1755;864;0.666667;1.33333;0.871795;2.87179;0.118359;1.40164;0.0683077;-15.4527;-0.810667;4.71;-0.0203613;-0.438167;0.351107;1023;697.5;329.744;4.78058;1;68
7028.54;0;500;0;-30649;64951;-35104;891;-1809;864;0.307692;0.948718;0.564103;1.82051;0.147949;0.923103;-0.0256154;6.22462;-1.03692;-0.00923097;-0.0738807;-0.107196;0.0076248;956;654.5;328.61;0.233584;0;119
7502.52;0;500;0;-16802;37258;-21317;837;-1809;837;0.692308;1.07692;0.692308;2.46154;0;1.17938;0.102462;5.93769;-2.77769;7.38923;-0.14609;0.0730356;-0.117263;911;616;333.072;5.87019;16;91
8011.01;0;500;0;-1964;7447;-6466;891;-1809;918;0.897436;0.769231;0.358974;2.02564;-0.310692;0.931462;0.162231;-0.67143;1.76;29.2379;0.0643834;-0.0596575;0.109427;870.5;582;349.33;14.8399;23;70
521.863;300;0;0;-11621;-13;11519;-945;0;918;0.846154;0.128205;0.794872;1.76923;0.946872;-0.10259;0.0256154;-2.61714;-0.0842855;-6.02214;0.108119;-0.0816302;0.0872281;420.5;954;355.17;-1.60717;31;1
1012.63;300;0;0;-26080;-10;25977;-891;0;945;0.871795;0;0.74359;1.61538;0.932077;-0.0426923;-0.0426923;-2.30714;-0.173571;-10.2964;0.0144217;-0.120065;0.0493862;427.5;905.5;351.069;-4.27996;79;-2
1521.65;300;0;0;-40910;3;40956;-864;0;864;1.23077;0;0.923077;2.15385;1.24277;-0.102462;-0.102462;-9.53714;-0.822857;-11.8807;-0.0298724;-0.5497;0.372419;438.5;869;344.604;-7.22494;57;-1
2041.85;300;0;0;-55649;70;55770;-891;0;864;1;0;1.12821;2.12821;1.22797;0.0426923;0.0426923;2.46143;1.29714;-13.24;0.016183;0.202183;-0.219238;455.5;834.5;340.017;-6.17946;62;-5
2519.33;300;0;0;-69888;105;70061;-891;0;891;1.05128;0.025641;0.666667;1.74359;0.991256;-0.145179;-0.119538;0.951539;-0.593846;-7.75692;-0.00828201;-0.0446589;0.0291091;471;801.5;335.956;-3.74494;50;-1
3000.46;300;0;0;-83514;101;83750;-864;0;837;1.35897;0.025641;1.02564;2.41026;1.37592;-0.128103;-0.102462;1.42286;0.0764291;-8.73643;0.0285296;0.0558036;-0.0526646;486.5;773;333.072;-1.77473;52;-2
3524.39;0;-300;0;-93877;13461;80924;-486;972;-513;0.692308;1.84615;0.615385;3.15385;0.0443846;-1.66685;0.179308;3.928;-2.612;-1.97933;0.0520671;0.0527913;-0.038558;496;779;329.452;0.672668;4;-17
4028.42;0;-300;0;-102425;30536;72562;-513;1053;-486;0.512821;1.30769;0.717949;2.53846;-0.118359;-1.28208;0.0256154;2.09538;1.17846;-10.9485;0.0474947;0.0798528;-0.0563024;518.5;795.5;326.083;-2.69352;2;-42
4518.02;0;-300;0;-110432;46576;64726;-567;1026;-486;0.666667;1.4359;0.74359;2.84615;-0.0443846;-1.42736;0.00853846;2.38385;0.515384;-18.0738;0.00249773;-0.0983136;0.0662372;536.5;811;316.736;-6.49154;1;-31
5001.66;0;-300;0;-118658;63177;56617;-513;1026;-486;0.666667;1.10256;0.897436;2.66667;-0.133154;-1.25626;-0.153692;0.724668;0.68;-17.34;0.0244141;0.0425619;-0.0302898;552.5;828;306.384;-10.228;0;-35
5507.72;0;-300;0;-126966;79878;48509;-513;1134;-459;0.666667;0.974359;0.846154;2.48718;-0.103564;-1.15367;-0.179308;-4.29928;0.228571;-19.6514;0.0200195;-0.0282854;0.0490897;565.5;849;297.646;-9.57033;0;-37
6030.62;0;-300;0;-135812;97765;39669;-486;1026;-513;0.564103;1.02564;0.589744;2.17949;-0.0147949;-1.06833;-0.0426923;-3.81;-3.81333;-19.2093;0.0484538;0.0339355;-0.0150065;578;878.5;289.213;-9.98226;-2;-48
6519.12;-300;0;0;-127977;102832;26733;918;0;-945;0.948718;0;0.794872;1.74359;-1.00605;0.0512308;0.0512308;-5.15077;-0.694615;-0.55077;-0.0601901;0.124925;-0.151461;566;887;289.983;0.520336;-23;-5
7023.96;-300;0;0;-113164;102825;12100;891;0;-864;0.615385;0;1.51282;2.12821;-1.22797;-0.298846;-0.298846;4.34;-1.27714;-7.45857;-0.0545131;0.224784;-0.0861119;540.5;899;287.403;-3.05957;-39;-5
7526.46;-300;0;0;-98927;102793;-1897;891;0;-945;1.12821;0;1.15385;2.28205;-1.31674;-0.00853844;-0.00853844;-2.43214;0.370714;-15.4936;0.0045864;-0.0732422;0.032122;520.5;912.5;280.521;-4.28459;-29;-9
8005.98;-300;0;0;-84625;102785;-15886;891;0;-945;0.923077;0;1.25641;2.17949;-1.25756;-0.111;-0.111;-8.30071;0.361428;-16.1643;0.0320871;-0.244176;0.0994349;504.5;922;274.028;-8.95354;-25;-6
8529.55;-300;0;0;-69763;102827;-30681;891;0;-837;1.23077;0.205128;1.12821;2.5641;-1.36113;-0.102667;0.102462;-3.14867;0.96;1.42733;0.0431641;-0.100146;0.0253906;478.5;923;275.631;2.2341;-40;0
9020.71;-300;0;0;-55441;102818;-44900;945;0;-864;0.897436;0;0.948718;1.84615;-1.06523;-0.0170769;-0.0170769;0.562857;-0.191428;3.81857;0.0250069;-0.0435965;0.000837088;438.5;925.5;278.807;3.17611;-61;2
